ID,Name,Link,Exam,Questions,Answers
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2016 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Behavioral Finance Exam 2016-17.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BF Exam 2016-17 Answers.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,"2015 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF Re-exam 2015.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv BEF re-exam 2015 SOLUTION MANUAL.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2015 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF dec 2015.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF Exam 2015 - Solution Manual.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,"2014 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF Re-ExamFeb2015.pdf,None
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2014 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF dec 14.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF dec 14.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2013 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF V13-14.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF januar 2014.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,"2012 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF VR12-13.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF VR12-13.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2012 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF V12-13.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF V12-13.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2011 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF V11-12.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,"2010 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF VR11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv BEF VR11.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2010 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/BEF V11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Behavioural Economics And Finance V11.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2009 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Behavioral Economics and Finance V10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Behavioral Economics and Finance V10.pdf
202,Behavioral Finance,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=202&fagnavn=Behavioral%20Finance,2008 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Behavioral Economics and Finance V09.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Behavioral Economics and Finance opgave og rv V09.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,2020 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Samf A Sommer JUNI 2020 udkast REV_NY.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv Samf A JUNI 2020.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,"2020 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/SAMF A AUG 2020 - Bilag 1 - eksport månedsvis.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Samf A AUGUST 2020.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,2019 Sommer,None,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv samf A Sommer Juni 2019.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,"2019 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Eksamensopgave Samf A Vinter FEBRUAR 2020.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Samf A FEBRUAR ENDELIG.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,2019 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Eksamensopgave Samf A Vinter JANUAR 2020.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Samf A Januar 2020 - 270120 (002).pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,"2019 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/SAMF A august 19.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv Samf A Sommer August 2019 ENDELIG.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,2018 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/samf a juni 18.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv samf a JuN 18.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,"2018 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/SAMF A STO 2018 alle tabeller_.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv Samf A Vinter februar 2019.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,2018 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Samf A Vinter Januar 2019 ENDELIG.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Rv Samf A Vinter Januar 2019 ENDELIG.pdf
204,Samfundsbeskrivelse A,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=204&fagnavn=Samfundsbeskrivelse%20A,"2018 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Samf A SOMMER august 130518.zip,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv SAMF A RETTEVEJLEDNING SOMMER august 2018_.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,"2016 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/AdvMacro-February-2017.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv-Adv-Macro-15-02-2017.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2016 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/AdvMacro-December-19-2016.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Solution-exam-Adv-Macro-19-12-2016.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,"2015 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/AdvMacro-February-15-2016.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv-Macro-15-02-2016.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2015 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/AdvMacro-January-11-2016.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv-Adv-Macro-11-01-2016.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2014 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/AdvMacro-Jan15-2015.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Solution-exam-Adv-Macro-15-01-2015.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2013 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/AdvMacro V13-14.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv Macro V13-14.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,"2012 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Adv Macro.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv adv macro VR12-13.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2012 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Adv Macro V12-13.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv Macro V12-13.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2011 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/advmacro2-jan-2012.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv Macro 2 V11-12.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2010 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Adv. Macro 2 V11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv Macro 2 V11.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2009 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Adv Macro 2 V10.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv. Macro 2 V10.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,"2008 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Adv Macro 2 februar.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Adv Macro 2 VR09.pdf
207,Advanced Macroeconomics,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=207&fagnavn=Advanced%20Macroeconomics,2008 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Adv Macro 2 januar.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/solution2-exam-adv-macro2-080109.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2020 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B juni 2020 ENDELIG NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B juni 2020 rettevejl ENDELIG (2).pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2020 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B august 2020 ENDELIG (002) NY.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B august 2020 rettevejl ENDELIG.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2019 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B juni 2019 ENDELIG.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B Rettevejl juni 2019 .pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2019 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Matematik B februar 2020 ENDELIG (002).pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Matematik B februar 2020 rettevejledning ENDELIG.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2019 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Matematik B januar 2020 ENDELIG.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Matematik B januar 2020 rettevejledning ENDELIG.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2019 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B august 2019 ENDELIG.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B rettevejl august 2019.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2018 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat18S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat18S-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2018 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat19V-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat19V-1Brx.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2018 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat19V-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat19V-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2018 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat18S-1Brx(m).pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat18S-1Brx.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2017 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat17S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat17S-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2017 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat18V-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat18V-1Brx.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2017 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat18V-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat18V-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2017 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat17S-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat17S-1Brx.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2016 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat16S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat16S-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2016 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat17V-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat17V-1Brx.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2016 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat17V-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat17V-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2016 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat16S-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat16S-1Brx.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2015 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat15S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat15S-1Bex ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2015 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat16V-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat16V-1Brx ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2015 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat16V-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat16V-1Bex ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2015 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat15S-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat15S-1Brx ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2014 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat14S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B S14.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2014 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat15V-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat15V-1Brx ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2014 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat15V-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat15V-1Bex ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2014 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat14S-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rvMat14S-1Brx ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2013 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat13S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat13S-1Bex ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2013 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat14V-1Brx VR13-14.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat14V-1Brx ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2013 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat14V-1Bex V13-14.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat14V-1Bex ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2013 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat13S-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B SR13.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2012 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat12S-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat12S-1Bex.ret.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2012 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B VR12-13.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B VR12-13.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2012 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B V12-13.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B V12-13.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2012 Sommer, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat12S-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv mat b sr12.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2011 Sommer,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat B S11.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B S11.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,"2011 Vinter, prøve 2",http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat12V-1Brx.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B VR11-12.pdf
209,Matematik B,https://web3.econ.ku.dk/polit/studerende/eksamen/opgrv/cms-ku/dansk.asp?fag_id=209&fagnavn=Matematik%20B,2011 Vinter,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/Mat12V-1Bex.pdf,http://web.econ.ku.dk/polit/studerende/eksamen/opgrv/filer/rv Mat B V11-12.pdf
